,date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,symbol,MA5,MA10,MA20,RSI,ATR,signal,position,stop_loss,trailing_stop,highest_price,atr_multiplier,position_size,returns,strategy_returns,cumulative_returns,strategy_cumulative_returns,portfolio_value,peak,drawdown
97,2024-01-18 00:00:00.000000,1.117,1.12,1.12,1.005,24650,2751223.2,10.3,0.27,0.003,0.12,159696,1.1186000000000003,1.1103999999999998,1.1106000000000003,49.523809523809575,0.0182857142857143,0,0.0,,,,1.0,0.0,0.0026857654431513556,0.0,1.1100099108027743,0.9867437070163102,98674.37070163102,100853.64904609979,-0.021608324191350056
98,2024-01-19 00:00:00.000000,1.13,1.14,1.162,1.13,34784,3958730.69,2.86,1.79,0.02,0.17,159696,1.1228,1.1160999999999999,1.1123,59.5041322314049,0.020785714285714296,0,0.0,,,,1.0,0.0,0.01785714285714257,0.0,1.1298315163528236,0.9867437070163102,98674.37070163102,100853.64904609979,-0.021608324191350056
99,2024-01-22 00:00:00.000000,1.164,1.174,1.178,1.164,174750,20430052.055,1.23,2.98,0.034,0.84,159696,1.1328,1.1251,1.1155500000000003,69.73684210526307,0.02300000000000002,1,0.0,1.1509999999999998,,1.174,1.0,85178.87563884158,0.029824561403508865,0.0,1.163528245787908,0.9867437070163102,98674.37070163102,100853.64904609979,-0.021608324191350056
100,2024-01-23 00:00:00.000000,1.174,1.165,1.174,1.156,231341,26971088.71,1.53,-0.77,-0.009,1.11,159696,1.1431999999999998,1.1306,1.1183,73.10344827586201,0.022714285714285735,1,1.0,,1.1512857142857142,1.174,1.0,85178.87563884158,-0.0076660988074956915,-0.006529896769587472,1.1546085232903858,0.9803003724714536,98030.03724714536,100853.64904609979,-0.027997120834604285
101,2024-01-24 00:00:00.000000,1.17,1.243,1.282,1.168,1496279,186788688.294,9.79,6.7,0.078,7.2,159696,1.1683999999999999,1.1438000000000001,1.1244999999999998,85.58139534883716,0.030357142857142878,1,1.0,,1.2278214285714286,1.243,0.5,85178.87563884158,0.06695278969957097,0.05702963347493269,1.231912784935579,1.0362065434088406,103620.65434088405,103620.65434088405,0.0
102,2024-01-25 00:00:00.000000,1.318,1.186,1.325,1.172,2772385,347693270.543,12.31,-4.59,-0.057,13.34,159696,1.1816,1.1501000000000001,1.1276,69.43396226415092,0.04071428571428574,-1,1.0,,1.2022857142857144,1.243,1.0,0.0,-0.04585679806918752,-0.0,1.175421209117938,1.0362065434088406,103620.65434088405,103620.65434088405,0.0
103,2024-01-26 00:00:00.000000,1.188,1.167,1.19,1.161,488289,57224642.326,2.45,-1.6,-0.019,2.35,159696,1.187,1.1549,1.1299000000000001,64.6643109540636,0.04235714285714287,1,-1.0,,,,1.0,0.0,-0.016020236087689654,0.0,1.156590683845391,1.0362065434088406,103620.65434088405,103620.65434088405,0.0
104,2024-01-29 00:00:00.000000,1.161,1.168,1.172,1.16,164790,19245193.428,1.03,0.09,0.001,0.79,159696,1.1858,1.1593,1.13245,61.24031007751934,0.04135714285714287,1,1.0,,,,1.0,0.0,0.0008568980291343564,0.0,1.1575817641228932,1.0362065434088406,103620.65434088405,103620.65434088405,0.0
105,2024-01-30 00:00:00.000000,1.182,1.188,1.19,1.179,213155,25231851.474,0.94,1.71,0.02,1.03,159696,1.1904,1.1668,1.13615,63.89891696750901,0.042642857142857156,1,1.0,,,,1.0,0.0,0.017123287671232834,0.0,1.1774033696729427,1.0362065434088406,103620.65434088405,103620.65434088405,0.0
106,2024-01-31 00:00:00.000000,1.175,1.163,1.175,1.16,131855,15359557.344,1.26,-2.1,-0.025,0.63,159696,1.1743999999999999,1.1714,1.1394,56.896551724137936,0.04371428571428572,0,1.0,,,,1.0,0.0,-0.021043771043770976,-0.0,1.1526263627353808,1.0362065434088406,103620.65434088405,103620.65434088405,0.0
107,2024-02-01 00:00:00.000000,1.147,1.152,1.157,1.146,74576,8585661.05,0.95,-0.95,-0.011,0.36,159696,1.1676,1.1746,1.1425,55.555555555555536,0.04428571428571431,0,0.0,,,,1.0,0.0,-0.009458297506448998,-0.0,1.1417244796828534,1.0362065434088406,103620.65434088405,103620.65434088405,0.0
108,2024-02-02 00:00:00.000000,1.172,1.178,1.215,1.172,141503,16673680.618,3.73,2.26,0.026,0.68,159696,1.1698,1.1784,1.14725,58.49056603773582,0.04828571428571433,0,0.0,,,,1.0,0.0,0.02256944444444442,0.0,1.1674925668979177,1.0362065434088406,103620.65434088405,103620.65434088405,0.0
109,2024-02-05 00:00:00.000000,1.186,1.198,1.198,1.186,173332,20648455.7,1.02,1.7,0.02,0.83,159696,1.1758,1.1808,1.1529500000000001,62.99694189602446,0.04892857142857147,1,0.0,1.1490714285714285,,1.198,1.0,40875.91240875909,0.01697792869269943,0.0,1.1873141724479672,1.0362065434088406,103620.65434088405,103620.65434088405,0.0
110,2024-02-06 00:00:00.000000,1.192,1.189,1.192,1.186,91684,10902223.924,0.5,-0.75,-0.009,0.44,159696,1.1759999999999997,1.1831999999999998,1.1569,60.84337349397592,0.04900000000000003,1,1.0,,1.149,1.198,1.0,40875.91240875909,-0.0075125208681133815,-0.0030708114497397737,1.178394449950445,1.0330245484910454,103302.45484910454,103620.65434088405,-0.003070811449739725
111,2024-02-07 00:00:00.000000,1.187,1.179,1.187,1.177,72610,8571600.837,0.84,-0.84,-0.01,0.35,159696,1.1792,1.1767999999999998,1.1602999999999999,58.70206489675516,0.041642857142857155,0,1.0,,,,1.0,0.0,-0.008410428931875491,-0.0,1.1684836471754203,1.0330245484910454,103302.45484910454,103620.65434088405,-0.003070811449739725
112,2024-02-08 00:00:00.000000,1.19,1.198,1.2,1.19,102259,12218162.182,0.85,1.61,0.019,0.49,159696,1.1884000000000001,1.178,1.16405,58.57988165680474,0.04014285714285716,0,0.0,,,,1.0,0.0,0.016115351993214455,0.0,1.1873141724479672,1.0330245484910454,103302.45484910454,103620.65434088405,-0.003070811449739725
113,2024-02-19 00:00:00.000000,1.191,1.192,1.194,1.184,122891,14625255.987,0.83,-0.5,-0.006,0.59,159696,1.1911999999999998,1.1804999999999999,1.1677,52.903225806451616,0.038428571428571444,0,0.0,,,,1.0,0.0,-0.005008347245408995,-0.0,1.1813676907829525,1.0330245484910454,103302.45484910454,103620.65434088405,-0.003070811449739725
114,2024-02-20 00:00:00.000000,1.19,1.188,1.192,1.184,57179,6785411.785,0.67,-0.34,-0.004,0.28,159696,1.1892,1.1824999999999999,1.1709,53.770491803278674,0.037714285714285735,0,0.0,,,,1.0,0.0,-0.003355704697986628,-0.0,1.1774033696729425,1.0330245484910454,103302.45484910454,103620.65434088405,-0.003070811449739725
115,2024-02-21 00:00:00.000000,1.175,1.175,1.175,1.171,89672,10522016.002,0.34,-1.09,-0.013,0.43,159696,1.1864,1.1812,1.174,35.8333333333333,0.030571428571428583,0,0.0,,,,1.0,0.0,-0.01094276094276081,-0.0,1.1645193260654103,1.0330245484910454,103302.45484910454,103620.65434088405,-0.003070811449739725
116,2024-02-22 00:00:00.000000,1.188,1.191,1.192,1.185,98642,11724218.2,0.6,1.36,0.016,0.47,159696,1.1888,1.184,1.1777,51.25628140703521,0.02085714285714286,0,0.0,,,,1.0,0.0,0.013617021276595809,0.0,1.18037661050545,1.0330245484910454,103302.45484910454,103620.65434088405,-0.003070811449739725
117,2024-02-23 00:00:00.000000,1.202,1.208,1.211,1.202,131198,15851182.506,0.76,1.43,0.017,0.63,159696,1.1907999999999999,1.1896,1.1821,60.40609137055837,0.020214285714285723,1,0.0,1.1877857142857142,,1.208,1.0,82781.45695364238,0.014273719563391962,0.0,1.197224975222992,1.0330245484910454,103302.45484910454,103620.65434088405,-0.003070811449739725
118,2024-02-26 00:00:00.000000,1.201,1.199,1.203,1.15,68935,8264646.7,4.39,-0.75,-0.009,0.33,159696,1.1922000000000001,1.1917,1.18505,57.56097560975614,0.023500000000000014,0,1.0,,,,1.0,0.0,-0.007450331125827714,-0.0,1.1883052527254698,1.0330245484910454,103302.45484910454,103620.65434088405,-0.003070811449739725
119,2024-02-27 00:00:00.000000,1.198,1.199,1.2,1.196,67083,8041270.322,0.33,0.0,0.0,0.32,159696,1.1944,1.1918000000000002,1.1863,52.97297297297302,0.022214285714285725,0,0.0,,,,1.0,0.0,0.0,0.0,1.1883052527254698,1.0330245484910454,103302.45484910454,103620.65434088405,-0.003070811449739725
120,2024-02-28 00:00:00.000000,1.199,1.204,1.206,1.198,67161,8074571.103,0.67,0.42,0.005,0.32,159696,1.2002000000000002,1.1933,1.18825,62.424242424242436,0.020785714285714296,1,0.0,1.1832142857142856,,1.204,1.0,83056.47840531562,0.004170141784820558,0.0,1.193260654112982,1.0330245484910454,103302.45484910454,103620.65434088405,-0.003070811449739725
121,2024-02-29 00:00:00.000000,1.198,1.196,1.198,1.193,37679,4504629.2,0.42,-0.66,-0.008,0.18,159696,1.2012,1.1949999999999998,1.1859,63.580246913580304,0.02035714285714285,1,1.0,,1.183642857142857,1.204,1.0,83056.47840531562,-0.006644518272425293,-0.005518702884074163,1.1853320118929622,1.0273235929359685,102732.35929359685,103620.65434088405,-0.008572567437809764
122,2024-03-01 00:00:00.000000,1.206,1.214,1.215,1.203,81176,9824343.218,1.0,1.51,0.018,0.39,159696,1.2024000000000001,1.1965999999999999,1.1873,61.68831168831174,0.017214285714285706,1,1.0,,1.1967857142857143,1.214,1.0,83056.47840531562,0.015050167224080369,0.0125001388904322,1.203171456888007,1.040165280533086,104016.5280533086,104016.5280533086,0.0
123,2024-03-04 00:00:00.000000,1.226,1.23,1.233,1.226,76455,9397018.1,0.58,1.32,0.016,0.37,159696,1.2086000000000001,1.2004,1.1904499999999998,60.666666666666714,0.017142857142857144,1,1.0,,1.2214285714285713,1.23,0.5,83056.47840531562,0.01317957166392092,0.010946488092957575,1.2190287413280465,1.0515514373911494,105155.14373911494,105155.14373911494,0.0
124,2024-03-05 00:00:00.000000,1.216,1.22,1.227,1.216,47104,5742223.3,0.89,-0.81,-0.01,0.23,159696,1.2127999999999999,1.2036000000000002,1.19305,60.264900662251655,0.017285714285714286,-1,1.0,,1.2127142857142856,1.23,1.0,0.0,-0.008130081300813052,-0.0,1.2091179385530217,1.0515514373911494,105155.14373911494,105155.14373911494,0.0
125,2024-03-06 00:00:00.000000,1.205,1.211,1.211,1.203,121002,14597534.215,0.66,-0.74,-0.009,0.58,159696,1.2142,1.2071999999999998,1.1942,60.666666666666714,0.017642857142857134,1,-1.0,,,,1.0,0.0,-0.007377049180327777,0.0,1.2001982160554996,1.0515514373911494,105155.14373911494,105155.14373911494,0.0
126,2024-03-07 00:00:00.000000,1.211,1.207,1.211,1.205,70406,8497335.93,0.5,-0.33,-0.004,0.34,159696,1.2164,1.2087999999999999,1.1964000000000001,53.33333333333338,0.01657142857142857,0,1.0,,,,1.0,0.0,-0.003303055326176696,-0.0,1.1962338949454896,1.0515514373911494,105155.14373911494,105155.14373911494,0.0
127,2024-03-08 00:00:00.000000,1.222,1.226,1.227,1.222,85719,10494266.458,0.41,1.57,0.019,0.41,159696,1.2188,1.2106,1.2001,61.48648648648654,0.016999999999999998,1,0.0,1.209,,1.226,1.0,81566.06851549755,0.0157415078707539,0.0,1.2150644202180365,1.0515514373911494,105155.14373911494,105155.14373911494,0.0
128,2024-03-11 00:00:00.000000,1.211,1.21,1.211,1.205,73329,8865070.309,0.49,-1.31,-0.016,0.35,159696,1.2147999999999999,1.2117,1.2017,56.87500000000003,0.017928571428571422,0,1.0,,,,1.0,0.0,-0.013050570962479635,-0.0,1.1992071357779968,1.0515514373911494,105155.14373911494,105155.14373911494,0.0
129,2024-03-12 00:00:00.000000,1.21,1.213,1.214,1.208,48528,5877474.8,0.5,0.25,0.003,0.23,159696,1.2134,1.2131,1.20245,62.66666666666671,0.017142857142857144,1,0.0,1.195857142857143,,1.213,1.0,82440.23083264632,0.002479338842975354,0.0,1.2021803766105044,1.0515514373911494,105155.14373911494,105155.14373911494,0.0
130,2024-03-13 00:00:00.000000,1.226,1.22,1.226,1.22,45397,5545360.8,0.49,0.58,0.007,0.22,159696,1.2152,1.2147000000000001,1.204,60.28368794326241,0.016857142857142855,1,1.0,,1.203142857142857,1.22,1.0,82440.23083264632,0.00577081615828523,0.004757474161817996,1.2091179385530217,1.0565541661843603,105655.41661843602,105655.41661843602,0.0
131,2024-03-14 00:00:00.000000,1.213,1.218,1.219,1.212,55726,6768162.318,0.57,-0.16,-0.002,0.27,159696,1.2174,1.2169,1.20595,53.96825396825399,0.015999999999999997,0,1.0,,,,1.0,0.0,-0.0016393442622950616,-0.0,1.2071357779980167,1.0565541661843603,105655.41661843602,105655.41661843602,0.0
132,2024-03-15 00:00:00.000000,1.212,1.208,1.212,1.206,38495,4651919.8,0.49,-0.82,-0.01,0.19,159696,1.2138,1.2163,1.20645,53.543307086614135,0.01271428571428571,0,0.0,,,,1.0,0.0,-0.008210180623973717,-0.0,1.197224975222992,1.0565541661843603,105655.41661843602,105655.41661843602,0.0
133,2024-03-18 00:00:00.000000,1.203,1.203,1.203,1.196,62110,7449477.301,0.58,-0.41,-0.005,0.3,159696,1.2124000000000001,1.2136,1.207,51.515151515151516,0.013285714285714281,0,0.0,,,,1.0,0.0,-0.0041390728476820016,-0.0,1.1922695738354798,1.0565541661843603,105655.41661843602,105655.41661843602,0.0
134,2024-03-19 00:00:00.000000,1.203,1.203,1.205,1.2,45494,5470934.702,0.42,0.0,0.0,0.22,159696,1.2104000000000001,1.2119,1.20775,49.60629921259847,0.013071428571428576,0,0.0,,,,1.0,0.0,0.0,0.0,1.1922695738354798,1.0565541661843603,105655.41661843602,105655.41661843602,0.0
135,2024-03-20 00:00:00.000000,1.206,1.204,1.209,1.204,49868,6010262.1,0.42,0.08,0.001,0.24,159696,1.2072,1.2112000000000003,1.2092,53.33333333333334,0.012714285714285725,0,0.0,,,,1.0,0.0,0.0008312551953448821,0.0,1.1932606541129822,1.0565541661843603,105655.41661843602,105655.41661843602,0.0
136,2024-03-21 00:00:00.000000,1.222,1.23,1.23,1.22,98049,12010080.366,0.83,2.16,0.026,0.47,159696,1.2096,1.2135,1.2111500000000002,56.250000000000014,0.013214285714285718,0,0.0,,,,1.0,0.0,0.021594684385382035,0.0,1.2190287413280465,1.0565541661843603,105655.41661843602,105655.41661843602,0.0
137,2024-03-22 00:00:00.000000,1.23,1.231,1.234,1.227,74638,9178118.444,0.57,0.08,0.001,0.36,159696,1.2142000000000002,1.214,1.2123,50.442477876106246,0.012357142857142844,0,0.0,,,,1.0,0.0,0.0008130081300814496,0.0,1.2200198216055491,1.0565541661843603,105655.41661843602,105655.41661843602,0.0
138,2024-03-25 00:00:00.000000,1.231,1.23,1.234,1.228,41775,5140581.7,0.49,-0.08,-0.001,0.2,159696,1.2196,1.216,1.21385,54.80769230769232,0.011785714285714273,0,0.0,,,,1.0,0.0,-0.0008123476848092004,-0.0,1.2190287413280465,1.0565541661843603,105655.41661843602,105655.41661843602,0.0
139,2024-03-26 00:00:00.000000,1.23,1.231,1.231,1.225,23712,2914683.171,0.49,0.08,0.001,0.11,159696,1.2251999999999998,1.2178,1.2154500000000001,60.416666666666664,0.010999999999999994,1,0.0,1.2200000000000002,,1.231,1.0,81234.76848090983,0.0008130081300814496,0.0,1.2200198216055491,1.0565541661843603,105655.41661843602,105655.41661843602,0.0
140,2024-03-27 00:00:00.000000,1.229,1.229,1.23,1.225,28576,3508884.2,0.41,-0.16,-0.002,0.14,159696,1.2302,1.2187000000000001,1.2167,61.70212765957447,0.010999999999999994,1,1.0,,1.2200000000000002,1.231,1.0,81234.76848090983,-0.0016246953696181787,-0.0013198175220293896,1.2180376610505441,1.055159707482857,105515.97074828569,105655.41661843602,-0.0013198175220294345
141,2024-03-28 00:00:00.000000,1.229,1.227,1.23,1.225,51190,6283648.9,0.41,-0.16,-0.002,0.25,159696,1.2296,1.2196000000000002,1.21825,50.64935064935072,0.009928571428571413,0,1.0,,,,1.0,0.0,-0.0016273393002440573,-0.0,1.2160555004955391,1.055159707482857,105515.97074828569,105655.41661843602,-0.0013198175220294345
142,2024-03-29 00:00:00.000000,1.225,1.226,1.227,1.225,20526,2517602.974,0.16,-0.08,-0.001,0.1,159696,1.2286,1.2214,1.21885,62.90322580645157,0.008571428571428563,1,0.0,1.2174285714285715,,1.226,1.0,81566.06851549755,-0.0008149959250204342,-0.0,1.2150644202180365,1.055159707482857,105515.97074828569,105655.41661843602,-0.0013198175220294345
143,2024-04-01 00:00:00.000000,1.231,1.233,1.235,1.23,65880,8115283.5,0.41,0.57,0.007,0.32,159696,1.2292,1.2244,1.2189999999999999,65.1515151515151,0.008785714285714286,1,1.0,,1.224214285714286,1.233,1.0,81566.06851549755,0.005709624796084833,0.0046571164731523925,1.222001982160554,1.060073709138382,106007.37091383821,106007.37091383821,0.0
144,2024-04-02 00:00:00.000000,1.231,1.229,1.231,1.227,35340,4345120.36,0.32,-0.32,-0.004,0.17,159696,1.2288000000000001,1.2269999999999999,1.21945,57.142857142857196,0.008285714285714294,0,1.0,,,,1.0,0.0,-0.0032441200324412334,-0.0,1.218037661050544,1.060073709138382,106007.37091383821,106007.37091383821,0.0
145,2024-04-03 00:00:00.000000,1.218,1.216,1.22,1.214,29401,3577921.9,0.49,-1.06,-0.013,0.14,159696,1.2262,1.2282,1.2197,48.64864864864865,0.008785714285714301,0,0.0,,,,1.0,0.0,-0.01057770545158676,-0.0,1.2051536174430115,1.060073709138382,106007.37091383821,106007.37091383821,0.0
146,2024-04-08 00:00:00.000000,1.215,1.217,1.219,1.215,15641,1904536.0,0.33,0.08,0.001,0.08,159696,1.2242000000000002,1.2269,1.2202,56.92307692307695,0.00821428571428573,0,0.0,,,,1.0,0.0,0.000822368421052655,0.0,1.2061446977205141,1.060073709138382,106007.37091383821,106007.37091383821,0.0
147,2024-04-09 00:00:00.000000,1.217,1.22,1.221,1.216,21453,2614678.0,0.41,0.25,0.003,0.1,159696,1.223,1.2258,1.2199000000000002,63.49206349206329,0.007714285714285737,1,0.0,1.2122857142857142,,1.22,1.0,81967.2131147541,0.0024650780608050926,0.0,1.2091179385530213,1.060073709138382,106007.37091383821,106007.37091383821,0.0
148,2024-04-10 00:00:00.000000,1.222,1.221,1.225,1.219,14136,1727151.5,0.49,0.08,0.001,0.07,159696,1.2206,1.2249,1.22045,64.06249999999986,0.0077857142857143,1,1.0,,1.2132142857142858,1.221,1.0,81967.2131147541,0.0008196721311475308,0.0006718624025799432,1.2101090188305237,1.0607859328075155,106078.59328075155,106078.59328075155,0.0
149,2024-04-11 00:00:00.000000,1.211,1.21,1.213,1.208,34224,4142484.5,0.41,-0.9,-0.011,0.16,159696,1.2167999999999999,1.2228,1.2203,54.054054054054006,0.00828571428571431,0,1.0,,,,1.0,0.0,-0.009009009009009139,-0.0,1.1992071357779963,1.0607859328075155,106078.59328075155,106078.59328075155,0.0
150,2024-04-12 00:00:00.000000,1.232,1.231,1.233,1.226,54920,6760144.8,0.58,1.74,0.021,0.26,159696,1.2198,1.223,1.22085,50.724637681159486,0.008071428571428603,0,0.0,,,,1.0,0.0,0.01735537190082659,0.0,1.2200198216055484,1.0607859328075155,106078.59328075155,106078.59328075155,0.0
151,2024-04-15 00:00:00.000000,1.217,1.223,1.223,1.212,59564,7243378.0,0.89,-0.65,-0.008,0.29,159696,1.221,1.2226,1.2211,44.73684210526322,0.008928571428571477,0,0.0,,,,1.0,0.0,-0.006498781478472826,-0.0,1.2120911793855287,1.0607859328075155,106078.59328075155,106078.59328075155,0.0
152,2024-04-16 00:00:00.000000,1.204,1.187,1.204,1.187,53467,6370477.6,1.39,-2.94,-0.036,0.26,159696,1.2144000000000001,1.2187000000000001,1.22005,30.63063063063082,0.011071428571428621,-1,0.0,,,,1.0,0.0,-0.029435813573180702,-0.0,1.1764122893954396,1.0607859328075155,106078.59328075155,106078.59328075155,0.0
153,2024-04-17 00:00:00.000000,1.19,1.189,1.196,1.185,30259,3601990.893,0.93,0.17,0.002,0.15,159696,1.2080000000000002,1.2143000000000002,1.21935,31.250000000000114,0.01142857142857147,-1,-1.0,,,,1.0,0.0,0.0016849199663016012,-0.0,1.1783944499504446,1.0607859328075155,106078.59328075155,106078.59328075155,0.0
154,2024-04-18 00:00:00.000000,1.181,1.183,1.185,1.171,29687,3502990.396,1.18,-0.5,-0.006,0.14,159696,1.2026000000000001,1.2097000000000002,1.21835,30.17241379310356,0.012285714285714329,-1,-1.0,,,,1.0,0.0,-0.005046257359125339,0.0,1.1724479682854296,1.0607859328075155,106078.59328075155,106078.59328075155,0.0
155,2024-04-19 00:00:00.000000,1.164,1.161,1.164,1.148,51133,5903983.833,1.35,-1.86,-0.022,0.25,159696,1.1885999999999999,1.2042,1.2162000000000002,25.73529411764717,0.014428571428571488,-1,-1.0,,,,1.0,0.0,-0.018596787827557026,0.0,1.150644202180375,1.0607859328075155,106078.59328075155,106078.59328075155,0.0
156,2024-04-22 00:00:00.000000,1.149,1.154,1.155,1.145,30230,3471906.6,0.86,-0.6,-0.007,0.15,159696,1.1747999999999998,1.1979,1.2124000000000001,24.647887323943777,0.01542857142857149,-1,-1.0,,,,1.0,0.0,-0.00602928509905265,0.0,1.1437066402378577,1.0607859328075155,106078.59328075155,106078.59328075155,0.0
157,2024-04-23 00:00:00.000000,1.158,1.159,1.159,1.155,40852,4727907.997,0.35,0.43,0.005,0.2,159696,1.1692,1.1918000000000002,1.2088,23.571428571428697,0.015142857142857204,-1,-1.0,,,,1.0,0.0,0.004332755632582508,-0.0,1.1486620416253703,1.0607859328075155,106078.59328075155,106078.59328075155,0.0
158,2024-04-24 00:00:00.000000,1.179,1.185,1.185,1.179,43223,5117397.1,0.52,2.24,0.026,0.21,159696,1.1683999999999999,1.1882000000000001,1.20655,36.4197530864198,0.016571428571428633,-1,-1.0,,,,1.0,0.0,0.022433132010353685,-0.0,1.1744301288404346,1.0607859328075155,106078.59328075155,106078.59328075155,0.0
159,2024-04-25 00:00:00.000000,1.171,1.165,1.171,1.163,29985,3497125.6,0.68,-1.69,-0.02,0.14,159696,1.1648,1.1837,1.20325,34.91124260355038,0.017071428571428626,-1,-1.0,,,,1.0,0.0,-0.016877637130801704,0.0,1.154608523290385,1.0607859328075155,106078.59328075155,106078.59328075155,0.0
160,2024-04-26 00:00:00.000000,1.183,1.187,1.187,1.183,52338,6204432.586,0.34,1.89,0.022,0.25,159696,1.1700000000000002,1.1793,1.20115,42.105263157894754,0.018357142857142912,0,-1.0,1.168642857142857,,1.187,1.0,84245.99831508003,0.018884120171673846,-0.015909115561646037,1.1764122893954396,1.0439097668163124,104390.97668163125,106078.59328075155,-0.015909115561645815
161,2024-04-29 00:00:00.000000,1.193,1.196,1.198,1.193,16772,2004644.986,0.42,0.76,0.009,0.08,159696,1.1784000000000001,1.1766,1.1996,43.87755102040818,0.018785714285714326,0,0.0,,1.1772142857142855,1.196,1.0,84245.99831508003,0.0075821398483570945,0.0,1.1853320118929618,1.0439097668163124,104390.97668163125,106078.59328075155,-0.015909115561645815
162,2024-04-30 00:00:00.000000,1.197,1.199,1.199,1.195,17486,2092938.0,0.33,0.25,0.003,0.08,159696,1.1864000000000001,1.1778,1.19825,44.44444444444445,0.018642857142857183,0,0.0,,1.1803571428571429,1.199,1.0,84245.99831508003,0.002508361204013543,0.0,1.1883052527254694,1.0439097668163124,104390.97668163125,106078.59328075155,-0.015909115561645815
163,2024-05-06 00:00:00.000000,1.202,1.2,1.202,1.198,22271,2670491.586,0.33,0.08,0.001,0.11,159696,1.1894,1.1789,1.1966,47.3404255319149,0.018000000000000033,0,0.0,,1.182,1.2,1.0,84245.99831508003,0.0008340283569641116,0.0,1.1892963330029718,1.0439097668163124,104390.97668163125,106078.59328075155,-0.015909115561645815
164,2024-05-07 00:00:00.000000,1.21,1.211,1.213,1.2,18197,2204442.8,1.08,0.92,0.011,0.09,159696,1.1986,1.1817,1.1957,44.38202247191012,0.017285714285714317,0,0.0,,1.202357142857143,1.211,0.5,84245.99831508003,0.009166666666666767,0.0,1.2001982160554991,1.0439097668163124,104390.97668163125,106078.59328075155,-0.015909115561645815
165,2024-05-08 00:00:00.000000,1.211,1.211,1.213,1.211,25056,3035540.589,0.17,0.0,0.0,0.12,159696,1.2033999999999998,1.1867,1.19545,46.47058823529412,0.016071428571428594,0,0.0,,1.1949285714285716,1.211,1.0,84245.99831508003,0.0,0.0,1.2001982160554991,1.0439097668163124,104390.97668163125,106078.59328075155,-0.015909115561645815
166,2024-05-09 00:00:00.000000,1.209,1.21,1.212,1.209,12801,1549468.7,0.25,-0.08,-0.001,0.06,159696,1.2062000000000002,1.1923,1.1951,58.518518518518455,0.013714285714285726,0,0.0,,1.1972857142857143,1.211,1.0,84245.99831508003,-0.0008257638315443128,-0.0,1.1992071357779965,1.0439097668163124,104390.97668163125,106078.59328075155,-0.015909115561645815
167,2024-05-10 00:00:00.000000,1.213,1.214,1.215,1.213,26440,3208722.013,0.17,0.33,0.004,0.13,159696,1.2092,1.1978,1.1948,59.124087591240816,0.013285714285714314,0,0.0,,1.2073571428571428,1.214,0.5,84245.99831508003,0.0033057851239668423,0.0,1.2031714568880063,1.0439097668163124,104390.97668163125,106078.59328075155,-0.015909115561645815
168,2024-05-13 00:00:00.000000,1.216,1.222,1.223,1.216,35539,4336752.3,0.58,0.66,0.008,0.17,159696,1.2136,1.2014999999999998,1.19485,64.0287769784172,0.012642857142857178,1,0.0,1.2093571428571428,,1.222,1.0,81833.06055646481,0.006589785831960571,0.0,1.2111000991080263,1.0439097668163124,104390.97668163125,106078.59328075155,-0.015909115561645815
169,2024-05-14 00:00:00.000000,1.222,1.222,1.223,1.22,13740,1677845.7,0.25,0.0,0.0,0.07,159696,1.2158,1.2071999999999998,1.1954500000000001,76.06837606837595,0.01035714285714289,1,1.0,,1.211642857142857,1.222,1.0,81833.06055646481,0.0,0.0,1.2111000991080263,1.0439097668163124,104390.97668163125,106078.59328075155,-0.015909115561645815
170,2024-05-15 00:00:00.000000,1.229,1.23,1.231,1.227,59426,7304858.763,0.33,0.65,0.008,0.29,159696,1.2196000000000002,1.2115,1.1954,82.20338983050841,0.009857142857142898,1,1.0,,1.2201428571428572,1.23,1.0,81833.06055646481,0.00654664484451728,0.005357319840030507,1.2190287413280463,1.0495023253212792,104950.23253212792,106078.59328075155,-0.010637025942050977
171,2024-05-16 00:00:00.000000,1.247,1.25,1.251,1.247,39791,4970335.828,0.33,1.63,0.02,0.19,159696,1.2276,1.2169,1.1967500000000002,84.2105263157894,0.011000000000000025,1,1.0,,1.2445,1.25,0.5,81833.06055646481,0.016260162601626105,0.013306188708368335,1.238850346878096,1.0634672013118756,106346.72013118755,106346.72013118755,0.0
172,2024-05-17 00:00:00.000000,1.249,1.247,1.249,1.243,17147,2137613.2,0.48,-0.24,-0.003,0.08,159696,1.2342,1.2216999999999998,1.19975,78.18181818181819,0.00964285714285716,1,1.0,,1.240357142857143,1.25,1.0,81833.06055646481,-0.0023999999999999577,-0.0019639934533551206,1.2358771060455886,1.0613785586906412,106137.85586906412,106346.72013118755,-0.0019639934533550317
173,2024-05-20 00:00:00.000000,1.247,1.248,1.25,1.247,31941,3987359.623,0.24,0.08,0.001,0.15,159696,1.2393999999999998,1.2265000000000001,1.2026999999999999,95.6043956043956,0.008285714285714294,1,1.0,,1.2417142857142858,1.25,1.0,81833.06055646481,0.000801924619085792,0.000656239459153676,1.236868186323091,1.0620750771819536,106207.50771819535,106346.72013118755,-0.0013090428442031042
174,2024-05-21 00:00:00.000000,1.254,1.254,1.255,1.252,29319,3674741.26,0.24,0.48,0.006,0.14,159696,1.2458,1.2308,1.20625,94.66666666666666,0.007214285714285713,1,1.0,,1.250392857142857,1.254,0.5,81833.06055646481,0.004807692307692291,0.003934281757522333,1.2428146679881058,1.0662535797832295,106625.35797832295,106625.35797832295,0.0
